,Nom,Adresse,Code_Postal,Ville,Telephone,Site_Internet,Style_Culinaire,Note,Suggestion,Prestation,Horaires,Longitude,Latitude
298,Mizuki,62 r Genève,74240,GAILLARD,04 50 38 86 23,http://www.mizuki-sushi.fr,cuisine du monde,5.0,,terrasse / parking / livraison à domicile / facilité bébé,"['Lundi', '11h30 - 14h00', '18h00 - 22h00\n ', 'Mardi', '18h00 - 22h00', 'Mercredi', 'Jeudi', '11h30 - 14h00', '18h00 - 22h00', 'Vendredi', '11h30 - 14h00', '18h00 - 22h00', 'Samedi', '11h30 - 14h00', '18h00 - 22h00', 'Dimanche', '18h00 - 22h00']",,
299,Mont Tai,1431 av André Lasquin,74700,SALLANCHES,04 50 21 52 73,http://www.restaurant-mont-tai-sallanches.fr,cuisine du monde,2.0,,terrasse / repas d'affaire / facilité bébé / wifi / cheminée / organisation de réception / jardin / animaux acceptés / parking / Zone fumeur / restaurant repas de groupe / voiturier / accès handicapés / climatisation,"['Lundi', '12h00 - 14h30', '19h00 - 22h30', 'Mardi', '12h00 - 14h30', '19h00 - 22h30', 'Mercredi', '12h00 - 14h30', '19h00 - 22h30\n ', 'Jeudi', '12h00 - 14h30', '19h00 - 22h30', 'Vendredi', '12h00 - 14h30', '19h00 - 22h30', 'Samedi', '12h00 - 14h30', '19h00 - 22h30', 'Dimanche', '12h00 - 14h30', '19h00 - 22h30']",,
300,Restaurant Le Rouet,Salvagny,74740,SIXT FER À CHEVAL,04 50 34 40 89,www.facebook.com/leRouet.Salvagny,,,Assiette de charcuterie des Alpes et fromages de la vallée / Salade des Alpages / Burger du Rouet / Plat du jour / Café gourmand / Coupes de glaces,21-30 euros  / Cuisine française ,"['Lundi', '10h00 - 18h00', 'Mardi', '10h00 - 18h00', 'Mercredi', '10h00 - 18h00', 'Jeudi', '10h00 - 18h00', 'Vendredi', '10h00 - 22h00', 'Samedi', '18h00 - 22h00', 'Dimanche', ' 10h00 - 22h00']",,
301,Babou,Chef Lieu 2630 rte Bauges,74540,GRUFFY,04 50 77 50 89,,,,,,"['Lundi', '07h00 - 19h00', 'Mardi', ' 07h00 - 19h00', 'Mercredi', '07h00 - 19h00', 'Jeudi', '07h00 - 19h00', 'Vendredi', '07h00 - 19h00', 'Samedi', '08h00 - 19h00', 'Dimanche', '08h00 - 19h00']",,
302,Fleur De Sel,5 av Pré Félin,74940,ANNECY LE VIEUX,04 50 64 02 57,http://laveyrolaine.com,,,,terrasse / parking / restaurant repas de groupe,,,
303,La Salamandre,210 all Crets D'Acier,74160,ARCHAMPS,06 46 27 31 34,,,,,,"['Lundi', '17h30 - 20h30', 'Mardi', '11h00 - 13h00', '17h30 - 20h00', 'Mercredi', '11h00 - 14h00', 'Jeudi', 'Vendredi', '11h00 - 14h00', 'Samedi', 'Dimanche']",,
304,Callparker,Chalet Les Lutins chem Crêt,74390,CHÂTEL,09 63 64 85 56,,,,,,,,
305,Favre Restauration,374 rte Bussioz,74140,SAINT CERGUES,04 50 31 22 13,,,,,traiteur casher / repas sans sel / repas d'anniversaire / repas d'affaire / personnel de réception / traiteur halal / organisation de réceptions / repas sans gluten / cuisinier / traiteur bio / maître d'hôtel / Traiteurs  / Restaurants ,"['Lundi', '12h00 - 14h00', '19h30 - 22h00', 'Mardi', '12h00 - 14h00', '19h30 - 22h00', 'Mercredi', 'Jeudi', '12h00 - 14h00', '19h30 - 22h00', 'Vendredi', '12h00 - 14h00', '19h30 - 22h00', 'Samedi', '12h00 - 14h00', '19h30 - 22h00', 'Dimanche']",,
306,Restaurant le 280,280 r du Rhône,74800,SAINT PIERRE EN FAUCIGNY,04 50 03 86 55,www.montblanc-hotel.fr,,,"Carpaccio de Daurade Royale à l'Huile de Sésame et Gingembre / Gambas Rôties, Compotée de Fenouil aux agrumes et son Emulsion / Croustillant de Volaille au Foie Gras parfumé au Whisky, Millefeuille de Panais, Tomates et Courgettes / Médaillons de lotte poêlés et son émulsion à l'estragon / Assiette de Fromages de nos Montagnes / Mille-feuille Chocolat et son Coeur à l'Orange",hôtel avec piscine / terrasse / wi-fi / parking / climatisation / garage fermé / facilité bébé / accessibilité aux personnes à mobilité réduite / Restaurants  / Hôtels ,"['Lundi', '06h30 - 23h00', 'Mardi', '06h30 - 23h00', 'Mercredi', '06h30 - 23h00', 'Jeudi', '06h30 - 23h00', 'Vendredi', '06h30 - 22h30', 'Samedi', '06h30 - 22h30', 'Dimanche', '06h30 - 22h30']",46.073012,6.380672
307,Restaurant L'Escapade,290 Ardent,74110,MONTRIOND,04 50 79 16 17,,,,,Cuisine française ,"['Lundi', '11h30 - 15h30', 'Mardi', '11h30 - 15h30', 'Mercredi', '11h30 - 15h30', 'Jeudi', '11h30 - 15h30', 'Vendredi', '11h30 - 15h30', 'Samedi', '11h30 - 15h30', 'Dimanche', '11h30 - 15h30']",46.214165,6.760673
308,Cabanne du Cerro,Pied Depuis Le Parking Du Cerra A 410 che Cerro,74400,CHAMONIX MONT BLANC,06 08 95 82 08,www.facebook.com/pg/lecerro/about/?ref=page_internal,,,,,,,
309,Ferme de la Charbonnierre,Col Bluffy 1539 rte Thônes,74290,MENTHON SAINT BERNARD,04 50 02 82 59,http://www.lafermedelacharbonniere.com,,,,Fabrication de fromages  / Agriculteurs  / Charcuteries  / Fromageries  / Restaurants ,,,
310,Boeuf Royal,Croisée des Chemins,74270,CHÊNE EN SEMINE,04 50 45 97 37,,Cuisine française,5.0,,Animaux acceptés / Organisation de réception / Repas d'affaire / Parking / Restaurant repas de groupe / Facilité bébé / Plat à emporter / Terrasse / Accès handicapés,"['Lundi', '06h00 - 23h00', 'Mardi', '05h00 - 23h00', 'Mercredi', '05h00 - 23h00', 'Jeudi', '05h00 - 23h00', 'Vendredi', '05h00 - 23h00', 'Samedi', 'Dimanche']",,
311,Edelweiss,809 rte Piaz,74340,SAMOËNS,04 50 34 41 32,http://www.edelweiss-samoens.com,,,,jardin / télévision / animaux acceptés / parking / facilités bébé / wifi / restaurant / Hôtels  / Restaurants ,"['Lundi', '19h30 - 22h30', 'Mardi', '19h30 - 22h30', 'Mercredi', '19h30 - 22h30', 'Jeudi', '19h30 - 22h30', 'Vendredi', '19h30 - 22h30', 'Samedi', '19h30 - 22h30', 'Dimanche', '19h30 - 22h30']",,
312,Le Cochon A L'Oreille,Passage Golliardi pass Golliardi,74000,ANNECY,04 50 45 92 51,http://www.cochon-annecy.com,cuisine française,5.0,,animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe,"['Lundi', 'Mardi', '11h30 - 15h00', ' 19h00 - 22h00', 'Mercredi', '11h30 - 15h00', '19h00 - 22h00', 'Jeudi', '11h30 - 15h00', '19h00 - 22h00', 'Vendredi', '11h30 - 15h00', '19h00 - 22h00', 'Samedi', '11h30 - 15h00', '19h00 - 22h30', 'Dimanche', '11h30 - 15h00', '19h00 - 22h00']",,
313,Les Gettiers,517 chem Gettiers,74450,LE GRAND BORNAND,04 50 69 96 21,,,,,,,,
314,Morzine Equitation,502 rte Palais des Sports,74110,MORZINE,04 50 80 49 94,http://morzine-equitation.fr,,,,,"['Lundi', '09h00 - 18h30', 'Mardi', '09h00 - 18h30', 'Mercredi', '09h00 - 18h30', 'Jeudi', '09h00 - 18h30', 'Vendredi', '09h00 - 18h30', 'Samedi', '09h00 - 18h30', 'Dimanche', '09h00 - 18h30']",,
315,Auberge De La Devinière,473 rte Létraz,74700,DOMANCY,04 50 91 39 55,,,,,cheminée / animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', 'Mardi', '12h00 - 14h00', 'Mercredi', '12h00 - 14h00', 'Jeudi', '12h00 - 14h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche']",,
316,Warnier Sébastien,1181 rte Vonnes,74390,CHÂTEL,06 35 33 09 32,,,,,,,,
317,Aspro,612 chem Cour,74340,SAMOËNS,04 50 34 10 29,http://www.latabledefifine.com,,,,animaux acceptés / terrasse / parking / Zone fumeur / facilité bébé / restaurant repas de groupe / accès handicapés,,,
318,Touzet David,1 av Gantin,74150,RUMILLY,09 67 06 80 41,,,,,,,,
319,Restaurant Le Babotch,60 chem Raverots,74120,MEGÈVE,04 50 91 93 96,http://www.megeve.com/hiver/le-babotch.html#.VWsXdc,,,,,,,
320,L' Adret de la Flégère,Flégère,74400,CHAMONIX MONT BLANC,04 50 55 34 88,www.restaurants-altitude.com,,,,restaurant d'altitude / réservation conseillée / organisation de séminaire / plat à emporter / service en salle / terrasse / Restaurants  / Infrastructures de sports et loisirs  / Hôtels ,,45.960358,6.886536
321,Le City,8 pl Aviateurs,74580,VIRY,04 50 74 31 26,http://www.leromanticaviry74.com,,,,crêperie / plat à emporter / jardin / animaux acceptés / terrasse / service continu / accès handicapés / climatisation,"['Lundi', 'Mardi', '10h00 - 21h30', 'Mercredi', '10h00 - 21h30', 'Jeudi', '10h00 - 21h30', 'Vendredi', '10h00 - 21h30', 'Samedi', '10h00 - 21h30', 'Dimanche']",46.117294,6.038018
322,1967 Boire et Manger,immeuble Aldebaram Flaine Forum,74300,ARÂCHES LA FRASSE,04 50 90 87 40,http://www.1967boireetmanger.com,,,,"plat à emporter / terrasse / grill / brasserie / Restaurants  / Cafés, bars ","['Lundi', '08h00 - 23h00\n ', 'Mardi', '08h00 - 23h00', 'Mercredi', '08h00 - 23h00', 'Jeudi', '08h00 - 23h00', 'Vendredi', '08h00 - 23h00', 'Samedi', '08h00 - 23h00', 'Dimanche', '08h00 - 23h00']",,
323,Captain Pub,11 r Pont Morens,74000,ANNECY,04 50 45 79 80,http://www.captain-pub.fr,,,,"Cafés, bars  / Restaurants ","['Lundi', '11h00 - 00h00', 'Mardi', '11h00 - 02h00', 'Mercredi', '11h00 - 02h00', 'Jeudi', '11h00 - 02h00', 'Vendredi', '11h00 - 00h00', 'Samedi', '11h00 - 02h00', 'Dimanche', '00h00 - 02h00']",,
324,Côté Lac SAS,2560 rte Lac,74140,CHENS SUR LÉMAN,04 50 94 04 16,http://cote-lac-restaurant.business.site,,,,,"['Lundi', '12h00 - 14h30', '19h00 - 22h30', 'Mardi', '12h00 - 14h30', '19h00 - 22h30', 'Mercredi', '12h00 - 14h30', '19h00 - 22h30', 'Jeudi', '12h00 - 14h30', '19h00 - 22h30', 'Vendredi', '12h00 - 14h30', '19h00 - 22h30', 'Samedi', '12h00 - 14h30', '19h00 - 22h30', 'Dimanche', '12h00 - 14h30', '19h00 - 22h30']",,
325,BISTROT LE CARILLON LE FLAMBEAU,7 av St François de Sales,74200,THONON LES BAINS,04 50 81 68 26,www.facebook.com,,,,animaux acceptés / terrasse / parking / facilité bébé / Zone fumeur / restaurant repas de groupe / accès handicapés / wifi / brasserie,"['Lundi', '12h00 - 14h00', 'Mardi', '12h00 - 14h00', 'Mercredi', '12h00 - 14h00', 'Jeudi', '12h00 - 14h00', 'Vendredi', '12h00 - 14h00', 'Samedi', '12h00 - 14h00', 'Dimanche']",,
326,Food Crêpe,13 av Loverchy,74000,ANNECY,09 50 65 69 97,,,,,Cuisine française ,,,
327,LE MEZZA (SARL),29 av Gare,74100,ANNEMASSE,06 51 25 68 16,,Cuisine du Monde,5.0,,Wifi / Restaurant repas de groupes / Terrasse,"['Lundi', '11h00 - 22h00', 'Mardi', '11h00 - 22h00\n ', 'Mercredi', '11h00 - 22h00', 'Jeudi', '11h00 - 22h00', 'Vendredi', '11h00 - 22h00', 'Samedi', '11h00 - 22h00', 'Dimanche']",,
328,Oysters Shop,36 r Vaugelas,74000,ANNECY,04 50 32 39 07,http://www.oysters-shop.com,,,Les moules à l'escabèche de CAUDALIE / Les petites sardines de CAUDALIE / Bisque de Homards / Poke Bowl saumon / Coulant au chocolat / Moelleux à la châtaigne,21-30 euros ,"['Lundi', 'Mardi', '18h00 - 22h00', 'Mercredi', '11h30 - 14h30', '18h00 - 22h00', 'Jeudi', '11h30 - 14h30', '18h00 - 22h00', 'Vendredi', '11h30 - 14h30', '18h00 - 23h00', 'Samedi', '10h30 - 15h00', '18h00 - 23h00', 'Dimanche', '10h30 - 13h30']",,
329,Melba Cafe,quai Charles Albert Besson,74500,EVIAN LES BAINS,09 67 59 44 28,,,,,Brasserie / Plats à emporter / Terrasse,"['Lundi', '09h00 - 18h30', 'Mardi', '09h00 - 18h30', 'Mercredi', 'Jeudi', '09h00 - 18h30', 'Vendredi', '09h00 - 18h30', 'Samedi', '09h00 - 18h30', 'Dimanche', '09h00 - 18h30']",,
330,Chalet D'emilie MONT-BLANC RECEPTION,3736 rte Cry Cuchet,74920,COMBLOUX,04 50 93 33 40,http://www.chalet-emilie.com,,,,location de matériel de réception / repas d'anniversaire / repas d'affaire / location de vaisselle / organisation de réceptions / Traiteurs  / Restaurants ,,,
331,Le Radaz,4800 rte Côte 2000,74120,MEGÈVE,04 50 58 94 44,http://www.leradaz.fr,,,,animaux acceptés / terrasse / parking / restaurant repas de groupe,"['Lundi', '12h00 - 15h00', 'Mardi', '12h00 - 15h00', 'Mercredi', '12h00 - 15h00', 'Jeudi', '12h00 - 15h00', 'Vendredi', '12h00 - 15h00', 'Samedi', '12h00 - 15h00', 'Dimanche', '12h00 - 15h00']",,
332,The Snow Company,Hôtel Les Cimes 341 r Charles Feige,74120,MEGÈVE,04 50 21 04 14,http://www.hotellescimes.info,,,,facilités bébé / wifi / restaurant / Hôtels  / Restaurants ,,,
333,La Cascade du Dard,32 chem Jules à Pierre,74400,CHAMONIX MONT BLANC,06 30 87 95 89,,,,,animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', '09h00 - 19h00', 'Mardi', '09h00 - 19h00', 'Mercredi', '09h00 - 19h00', 'Jeudi', '09h00 - 19h00', 'Vendredi', '09h00 - 19h00', 'Samedi', '09h00 - 19h00', 'Dimanche', '09h00 - 19h00']",,
334,Shahzada,résid La Marjolaine rd-pt 5 Chemins,74140,VEIGY FONCENEX,04 50 95 53 01,http://www.shahzada.fr,,,,terrasse / repas d'affaire / gastronomique / facilité bébé / wifi / organisation de réception / plat à emporter / animaux acceptés / livraison à domicile / parking / restaurant repas de groupe / accès handicapés / climatisation,"['Lundi', '11h30 - 14h30', '18h00 - 22h30', 'Mardi', '11h30 - 14h30', '18h00 - 22h30', 'Mercredi', '11h30 - 14h30', '18h00 - 22h30', 'Jeudi', '11h30 - 14h30', '18h00 - 22h30', 'Vendredi', '11h30 - 14h30', '18h00 - 22h30', 'Samedi', '11h30 - 14h30', '18h00 - 22h30', 'Dimanche', '11h30 - 14h30', '18h00 - 22h30']",,
335,Hôtel Les Mélèzes La Table d'Alex,333 r Essert,74310,LES HOUCHES,04 50 54 40 09,http://www.hotellesmelezes.com,,,,télévision / animaux acceptés / facilités bébé / parking / wifi / accès handicapé / restaurant / Hôtels  / Restaurants ,,,
336,Le Bartavel,26 cour Bartavel,74400,CHAMONIX MONT BLANC,04 50 53 97 19,,,,,Pizzerias  / Pizzas à emporter  / Restaurants ,"['Lundi', '08h00 - 23h30', 'Mardi', ' 08h00 - 23h30', 'Mercredi', '08h00 - 23h30', 'Jeudi', '08h00 - 23h30', 'Vendredi', '08h00 - 23h30', 'Samedi', '08h00 - 23h30', 'Dimanche', '08h00 - 23h30']",45.9231,6.868869
337,Anthoine Théo,149 r Jules Ferry,74700,SALLANCHES,04 50 58 12 75,,,,,,,,
338,Chez Papaz,35 pl Pré de Foire,74220,LA CLUSAZ,04 50 02 40 14,www.facebook.com,,,,restaurant sans gluten / organisation de réception / plat à emporter / animaux acceptés / terrasse / repas d'affaire / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', '09h00 - 18h00', 'Mardi', '09h00 - 18h00', 'Mercredi', '09h00 - 18h00', 'Jeudi', '09h00 - 18h00', 'Vendredi', '09h00 - 18h00', 'Samedi', '09h00 - 18h00', 'Dimanche', '09h00 - 18h00']",,
339,Fresh'Ouse,57 av Genève,74000,ANNECY,04 50 62 39 09,,,,,,,,
340,Brasserie Le Pré,au depart du DMC Flaine Forum,74300,ARÂCHES LA FRASSE,04 50 90 82 27,,,,,"brasserie / Restaurants  / Cafés, bars ","['Lundi', '08h00 - 17h00', 'Mardi', '08h00 - 17h00', 'Mercredi', '08h00 - 17h00', 'Jeudi', '08h00 - 17h00', 'Vendredi', '08h00 - 17h00', 'Samedi', '08h00 - 17h00', 'Dimanche', '08h00 - 17h00']",,
341,Le Panomaric 1800,Sommet De La Tolard le Chinaillon,74450,LE GRAND BORNAND,04 50 09 07 97,http://www.legrandbornand.com/snack-bar-le-panoramic-1800.html,,,,terrasse / restaurant repas de groupe,,,
342,Les Chéserys,285 r Charlet Straton,74400,CHAMONIX MONT BLANC,04 50 18 23 48,http://www.cheserys.fr,cuisine française,1.0,,plat à emporter / animaux acceptés / restaurant repas de groupe / wifi,"['Lundi', '10h00 - 22h00', 'Mardi', '10h00 - 22h00', 'Mercredi', '10h00 - 22h00', 'Jeudi', '10h00 - 22h00', 'Vendredi', '10h00 - 22h00', 'Samedi', '10h00 - 22h00', 'Dimanche', '10h00 - 22h00']",,
343,Maschio,Le Chat Goulu 74 rte Annecy,74540,SAINT FÉLIX,09 66 00 14 83,,,,,Crêperie / Repas de groupes / Terrasse,,,
344,Chapoue,13 r Royale,74000,ANNECY,04 50 05 44 47,,,,,,,,
345,Le Clos Gourmand,Ctre Cial Hyper U bd Europe,74150,RUMILLY,04 50 19 07 55,,,,,,"['Lundi', '08h00 - 20h30', 'Mardi', '08h00 - 20h30', 'Mercredi', '08h00 - 20h30', 'Jeudi', '08h00 - 20h30', 'Vendredi', '08h00 - 20h30', 'Samedi', '08h00 - 20h30', 'Dimanche']",45.85849,5.945266
346,Acciuga,14 av Pont Tasset,74960,CRAN GEVRIER,09 83 68 20 55,http://acciuga.fr,,,,plat à emporter / parking / facilité bébé / wifi,"['Lundi', '09h30 - 14h00', '17h00 - 19h30', 'Mardi', '09h30 - 14h00', '17h00 - 19h30', 'Mercredi', '09h30 - 14h00', '17h00 - 19h30', 'Jeudi', '09h30 - 14h00', '17h00 - 19h30', 'Vendredi', '09h30 - 14h00', '17h00 - 19h30', 'Samedi', 'Dimanche']",,
347,Sobanahandi,29 r Doct Coquand,74100,ANNEMASSE,06 76 12 62 19,,,,,,,,
348,Hôtel Restaurant Le Kandahar,1620 rte Dranse,74390,CHÂTEL,04 50 73 30 60,http://hotelrestaurantlekandahar.site-solocal.com,,,,accès internet / accueil de jeune sportif / télévision / animaux acceptés / parking / facilités bébé / wifi / accueil de groupe sportif / restaurant / Hôtels  / Restaurants ,,,
349,Le Chalet,Qu Eveche Vieille Ville 11 r Jean Jacques Rousseau,74000,ANNECY,04 50 51 82 55,http://www.restaurant-lechalet.com,cuisine française,5.0,,animaux acceptés / terrasse / facilité bébé / restaurant repas de groupe,"['Lundi', '12h00 - 14h30', '19h00 - 22h30', 'Mardi', '12h00 - 14h30', '19h00 - 22h30', 'Mercredi', '12h00 - 14h30', '19h00 - 22h30', 'Jeudi', '12h00 - 14h30', '19h00 - 22h30', 'Vendredi', '12h00 - 14h30', '19h00 - 22h30', 'Samedi', '12h00 - 14h30', '19h00 - 22h30', 'Dimanche']",,
350,Le Temple Du Fromage,Za Du Crêt av Stade,74500,LUGRIN,04 50 76 00 14,www.temple-du-fromage.com,,,,fondue / Vente au détail de produits régionaux / terrasse / affinage de fromage / fromagerie au détail / Accès aux personnes à mobilité réduite / Location de salle pour réception / restauration à base de fromages / fondue savoyarde / musée traditionnel du fromage / raclette / restaurant repas de groupe / tartiflette / berthoud / Forfait repas et visite au musée / Restaurants  / Fromageries  / Musées ,"['Lundi', '09h00 - 19h00', 'Mardi', '09h00 - 19h00', 'Mercredi', '09h00 - 19h00', 'Jeudi', '09h00 - 19h00', 'Vendredi', '09h00 - 19h00', 'Samedi', '09h00 - 19h00', 'Dimanche', '09h00 - 19h00']",,
351,Le Central LE CENTRAL PALACE,1 r Clefs,74230,THÔNES,04 50 02 00 04,www.facebook.com,,,,plat à emporter / terrasse / restaurant repas de groupe,"['Lundi', '06h30 - 01h00', 'Mardi', '06h30 - 01h00', 'Mercredi', '06h30 - 01h00', 'Jeudi', '06h30 - 01h00', 'Vendredi', '06h30 - 01h00', 'Samedi', '06h30 - 01h00', 'Dimanche', '08h00 - 01h00']",,
352,Refuge De Doran,rte Doran,74700,SALLANCHES,04 50 58 08 00,http://www.refugededoran.fr,,,,Refuges de montagne  / Restaurants  / Infrastructures de sports et loisirs ,,,
353,Brasserie De Savoie,9 r Alfred Bastin,74100,ANNEMASSE,04 50 92 13 03,,,,,Brasserie / Animaux acceptés / Parking / Plats à emporter / Facilités bébés / Repas de groupes / Accès pour les personnes à mobilité réduite / Terrasse,"['Lundi', '08h00 - 20h00', 'Mardi', '08h00 - 20h00', 'Mercredi', '08h00 - 20h00\n ', 'Jeudi', '08h00 - 20h00', 'Vendredi', '08h00 - 20h00', 'Samedi', '08h00 - 20h00', 'Dimanche']",,
354,Hôtel de la Croix Blanche,81 r Joseph Vallot,74400,CHAMONIX MONT BLANC,04 50 53 00 11,"http://www.chamonix.com/hotellacroixblanche,113142025,fr.html",,,,télévision / jardin / animaux acceptés / facilités bébé / parking / wifi / restaurant / Hôtels  / Restaurants ,,,
355,Kiosque A Pizzas Scionzier,parking carrefour market 161 av Lacs,74950,SCIONZIER,04 50 90 36 62,http://www.le-kiosque-a-pizzas.com,,,,parking,"['Lundi', '11h30 - 13h30', '18h00 - 21h30', 'Mardi', '11h30 - 13h30', '18h00 - 21h30', 'Mercredi', '11h30 - 13h30', '18h00 - 21h30', 'Jeudi', '11h30 - 13h30', '18h00 - 21h30', 'Vendredi', '11h30 - 13h30', '18h00 - 22h00', 'Samedi', '11h30 - 13h30', '18h00 - 22h00', 'Dimanche', '11h30 - 13h30', '18h00 - 21h30']",,
356,La Vaudaire,3 pl Port,74500,EVIAN LES BAINS,04 50 75 53 49,,,,,,"['Lundi', '07h00 - 19h30', 'Mardi', 'Mercredi', 'Jeudi', '07h00 - 19h30', 'Vendredi', '07h00 - 19h30', 'Samedi', '07h00 - 19h30', 'Dimanche', '07h00 - 19h30']",,
357,BAR DE ROCHEBRUNE SARL,Le Telepherique Cafe 220 rte Téléphérique,74120,MEGÈVE,04 50 21 03 51,http://telepheriquecafe.com,,,,animaux acceptés / terrasse / parking / restaurant repas de groupe / accès handicapés,"['Lundi', '08h00 - 19h00', 'Mardi', '08h00 - 19h00', 'Mercredi', '08h00 - 19h00', 'Jeudi', '08h00 - 19h00', 'Vendredi', '08h00 - 19h00', 'Samedi', '08h00 - 19h00', 'Dimanche', '08h00 - 19h00']",,
358,Le 76 SOC SEYNODIENNE HOTELLERIE RESTAU,76 av Aix les Bains,74000,SEYNOD,04 50 52 09 66,http://restaurants.accorhotels.com/fr/restaurant-0340_R001-le-76-seynod.shtml,,,,,,,
359,Restaurant Le Clos Des Sens,13 r Jean Mermoz,74940,ANNECY LE VIEUX,04 50 23 07 90,www.closdessens.com,,,,télévision / jardin / wifi / sauna / Hôtels  / Restaurants ,"['Lundi', 'Mardi', '19h45 - 21h30', 'Mercredi', '12h00 - 13h30', '19h30 - 21h30', 'Jeudi', '12h00 - 13h30', '19h30 - 21h30\n ', 'Vendredi', '12h00 - 13h30', '19h45 - 21h30', 'Samedi', '12h00 - 13h30', '19h45 - 21h30', 'Dimanche']",,
360,RACINE SARL,8 pass Bains,74000,ANNECY,04 50 09 12 43,,,,,,,,
361,BjB,212 imp Siciliens,74450,SAINT JEAN DE SIXT,04 50 27 13 61,,,,,,,,
362,Muller Nicolas,Home 1 2 av Chambéry,74000,ANNECY,06 46 18 34 33,,,,,Panoramique ,,,
363,Pizza Delice,6 pas Jacquard,74960,CRAN GEVRIER,06 03 58 46 04,ladelice-cran-gevrier.fr,Restauration rapide,5.0,"Tomate, mozzarella, origan / Tomate, mozzarella, jambon, origan / Tomate, mozzarella, jambon, champignons, origan",parking / Restaurants  / Pizzas à emporter  / Pizzerias ,,,
364,ALPAGE DE PRE ROSSET PRE LAY,En Ht Téléski Lanchettes Roches Brunes 5350 chem Tour à Pré Rossey,74120,MEGÈVE,04 50 93 58 84,http://www.megeve-altitude.com,,,,animaux acceptés / terrasse / parking / restaurant repas de groupe,"['Lundi', '09h00 - 00h00', 'Mardi', '09h00 - 00h00', 'Mercredi', '09h00 - 00h00', 'Jeudi', '09h00 - 00h00', 'Vendredi', '09h00 - 00h00', 'Samedi', '09h00 - 00h00', 'Dimanche', '09h00 - 00h00']",,
365,Koki Sushi,12 Grande Rue,74200,THONON LES BAINS,04 58 66 51 39,http://www.kokisushi.fr,,,,,"['Lundi', '11h00 - 14h00', '18h00 - 22h30', 'Mardi', '11h00 - 14h00', '18h00 - 22h30', 'Mercredi', '11h00 - 14h00', '18h00 - 22h30', 'Jeudi', '11h00 - 14h00', '18h00 - 22h30', 'Vendredi', '11h00 - 14h00', '18h00 - 22h30', 'Samedi', '11h00 - 14h00', '18h00 - 22h30', 'Dimanche']",,
