;Nom;Adresse;Code_Postal;Ville;Telephone;Site_Internet;Style_Culinaire;Note;Suggestion;Prestation;Horaires;Longitude;Latitude
36;Le Grand Bleu;24 cours Saleya;06300;NICE;04 93 62 29 51;https://www.restaurant-legrandbleu-nice.fr;cuisine française;1.0;6 huîtres farcies / Bloc de foie gras de canard / Carré d'agneau aux herbes de Provence / Daurade royale / Gratin de fruits rouges / Millefeuille;terrasse / organisation d'événement / repas d'affaire / Espace privatisable / facilité bébé / wifi / repas de groupe / accès internet / animaux acceptés / parking / Accès wi-fi / restaurant repas de groupe / climatisation / Restaurant;['Lundi', '11h30 - 23h30', 'Mardi', '11h30 - 23h30', 'Mercredi', '11h30 - 23h30', 'Jeudi', '11h30 - 23h30', 'Vendredi', '11h30 - 23h30', 'Samedi', '11h30 - 23h30', 'Dimanche', '11h30 - 23h30'];;
37;Royal De Chine;142 av Francis Tonner, Cannes la Bocca;06150;CANNES;04 92 97 07 79;http://royaldechine.site-solocal.com;;;;animaux acceptés / repas d'anniversaire / buffet japonais / parking / restaurant japonais halal / facilité bébé / accès handicapés / climatisation / buffet à volonté / sushi / sashimi / yakitori / Restaurants japonais  / Restaurants pour réceptions, pour séminaires  / Restaurants  / Restaurants d'entreprises, de collectivités ;['Lundi', '12h00 - 14h00', '19h00 - 22h30', 'Mardi', '12h00 - 14h00', '19h00 - 22h30', 'Mercredi', '12h00 - 14h00', '19h00 - 22h30', 'Jeudi', '12h00 - 14h00', '19h00 - 22h30', 'Vendredi', '12h00 - 14h00', '19h00 - 22h30', 'Samedi', '12h00 - 14h00', '19h00 - 22h30', 'Dimanche', '12h00 - 14h00', '19h00 - 22h30'];;
38;Restaurant Warm'Up;5 esplanade Kennedy;06000;NICE;04 93 55 33 11;www.facebook.com/pages/Warm-Up-Restaurant/238438443308159;;;;Ouvert 7j/7 / bowling / climatisation / restaurant pour réception / karaoké / Parking / repas d'anniversaire / repas de groupe / Terrasse / Pub / soirée à thème / Restaurants  / Pubs, bars à bière ;['Lundi', '12h00 - 22h00', 'Mardi', '12h00 - 22h00', 'Mercredi', '12h00 - 22h00', 'Jeudi', '12h00 - 22h00', 'Vendredi', '12h00 - 22h00', 'Samedi', '12h00 - 22h00', 'Dimanche', '12h00 - 22h00'];;
39;McDonald's Cannes la Bocca;zone artisanale Les Tourrades;06150;CANNES;04 93 47 98 00;www.restaurants.mcdonalds.fr;fast food;1.0;;Vente à emporter / Les Menus / L'offre Happy Meal / Commande en ligne / Fast Food / Wifi / Facilités bébés / Burger / Les Desserts / Climatisation / Accès handicapés / Les Sandwichs / L'Happy anniversaire / Les Boissons / L'offre McCafé / McDrive / Hamburger / Les Salades / burger / Restauration rapide  / Restaurants ;['Lundi', '08h30 - 23h00', 'Mardi', '08h30 - 23h00', 'Mercredi', '08h30 - 23h00', 'Jeudi', '08h30 - 23h00', 'Vendredi', '08h30 - 23h00', 'Samedi', '08h30 - 23h00', 'Dimanche', '08h30 - 23h00'];43.55184;6.95618
40;La Petite Maison de Nicole;10 bd Croisette;06400;CANNES;04 92 98 77 00;www.hotelsbarriere.com;Restaurant méditerranéen;5.0;Thon finement taillé, citron, cebette et mangue / Salade d'artichaut, anchois, tomate et roquette / Brouillade onctueuse, truffes de saison / Pavé de loup, artichaut, tomate, basilic, huile d'olive / Mousse au chocolat blanc. Framboise / Mangue fraiche. Sorbet et coulis d'abricot;repas événementiel / accueil de groupe / soirée musique live / sur réservation uniquement 24h avant / Restaurants  / Hôtels  / Hôtels 5*  / Hôtels avec piscine  / Hôtels spa  / Hôtels restaurants  / Plages privées ;['Lundi', '19h30 - 22h30', 'Mardi', '19h30 - 22h30', 'Mercredi', '19h30 - 22h30', 'Jeudi', '19h30 - 22h30', 'Vendredi', '19h30 - 22h30', 'Samedi', '19h30 - 22h30', 'Dimanche', '19h30 - 22h30'];;
41;Les Sens;37 r Pastorelli;06000;NICE;09 81 06 57 00;www.les-sens-nice.fr;;;;Cave / Cuisine méditerranéenne / Spécialités niçoises / Cuisine artisanale / Restaurant;['Lundi', '12h00 - 15h00', '19h30 - 22h00', 'Mardi', '12h00 - 15h00', '19h30 - 22h00', 'Mercredi', '12h00 - 15h00', 'Jeudi', '12h00 - 15h00', '19h30 - 22h00', 'Vendredi', '12h00 - 15h00', '19h30 - 22h00', 'Samedi', '19h30 - 22h00', 'Dimanche'];43.700394;7.27036
42;Santa Lucia;1001 av Batterie Port Marina Comodore;06270;VILLENEUVE LOUBET;04 93 73 10 10;www.lesantalucia.com;;;;Soirées à thème / Espace de jeux pour enfants / Livraison / Accès aux personnes à mobilité réduite / Ouvert 7j/7 / Pizzas cuites au feu de bois / Location de salles  / Restaurants  / Pizzas à emporter  / Restaurants avec terrasse  / Restaurants grill  / Restaurants italiens  / Restaurants de poissons, fruits de mer  / Pizzerias  / Restaurants pour réceptions, pour séminaires ;['Lundi', '12h00 - 14h00', ' 19h00 - 23h00', 'Mardi', '12h00 - 14h00', '19h00 - 23h00', 'Mercredi', '12h00 - 14h00', '19h00 - 23h00', 'Jeudi', '12h00 - 14h00', '19h00 - 23h00', 'Vendredi', '12h00 - 14h00', '19h00 - 23h00', 'Samedi', '12h00 - 14h00', '19h00 - 23h00', 'Dimanche', '12h00 - 14h00', '19h00 - 23h00'];43.636308;7.137631
43;SACHA SARL;193 rte Bord de Mer;06270;VILLENEUVE LOUBET;04 93 22 80 77;http://ranch.site-solocal.com;cuisine française;5.0;;Wi-fi / Cuisine traditionnelle / terrasse / facilité bébé / Accès aux personnes à mobilité réduite / Menus enfants / wifi / repas de groupe / Restaurant mexicain / Organisation d'événements / plat à emporter / fait maison / animaux acceptés / parking / saladerie / restaurant repas de groupe / accès handicapés / Cuisine du monde;['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00\n ', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00'];;
44;McDonald's Cannes la Bocca;zone artisanale Les Tourrades;06150;CANNES;04 93 47 98 00;www.restaurants.mcdonalds.fr;fast food;1.0;;Vente à emporter / Les Menus / L'offre Happy Meal / Commande en ligne / Fast Food / Wifi / Facilités bébés / Burger / Les Desserts / Climatisation / Accès handicapés / Les Sandwichs / L'Happy anniversaire / Les Boissons / L'offre McCafé / McDrive / Hamburger / Les Salades / burger / Restauration rapide  / Restaurants ;['Lundi', '08h30 - 23h00', 'Mardi', '08h30 - 23h00', 'Mercredi', '08h30 - 23h00', 'Jeudi', '08h30 - 23h00', 'Vendredi', '08h30 - 23h00', 'Samedi', '08h30 - 23h00\n ', 'Dimanche', '08h30 - 23h00'];43.55184;6.95618
45;Astoux et Brun La Brasserie;27 r Félix Faure et 2 r Louis Blanc;06400;CANNES;04 93 39 21 87;https://www.chezastoux.com;Restaurant méditerranéen;2.0;;Parking / Chaises bébés / Vente de crustacés / Vente d'huîtres / repas de groupe / Poissonnerie / Climatisation / terrasse / Animaux acceptés / Vente de coquillages / Facilité bébés / Plats à emporter / moules à emporter / Traiteur / Restaurants  / Vente au détail d'huîtres  / Poissonneries  / Traiteurs ;['Lundi', '08h00 - 23h45', 'Mardi', '08h00 - 23h45', 'Mercredi', '08h00 - 23h45', 'Jeudi', '08h00 - 23h45', 'Vendredi', '08h00 - 23h45', 'Samedi', '08h00 - 23h45', 'Dimanche', '08h00 - 23h45'];;
46;La Table Berbère;7 av Porte de France;06500;MENTON;04 92 07 14 75;;Restaurant marocain;5.0;;Plats à emporter / Terrasse / Accès pour les personnes à mobilité réduite / Restaurants marocains  / Restaurants  / Couscous à emporter ;;;
47;Le Grand Bleu;24 cours Saleya;06300;NICE;04 93 62 29 51;https://www.restaurant-legrandbleu-nice.fr;cuisine française;1.0;6 huîtres farcies / Bloc de foie gras de canard / Carré d'agneau aux herbes de Provence / Daurade royale / Gratin de fruits rouges / Millefeuille;terrasse / organisation d'événement / repas d'affaire / Espace privatisable / facilité bébé / wifi / repas de groupe / accès internet / animaux acceptés / parking / Accès wi-fi / restaurant repas de groupe / climatisation / Restaurant;['Lundi', '11h30 - 23h30', 'Mardi', '11h30 - 23h30', 'Mercredi', '11h30 - 23h30', 'Jeudi', '11h30 - 23h30', 'Vendredi', '11h30 - 23h30', 'Samedi', '11h30 - 23h30', 'Dimanche', '11h30 - 23h30'];;
48;KFC Nice Lingostière;604 rte Grenoble;06200;NICE;06 27 78 04 19;www.facebook.com;;;;Burger / Hamburger / Poulet grillé / Vegan / Sur place / Salade / Bornes de commande / Wrap / Chèques Vacances / WIFI / A emporter / Drive / Poulet;['Lundi', '11h00 - 23h00', 'Mardi', '11h00 - 23h00', 'Mercredi', '11h00 - 23h00', 'Jeudi', '11h00 - 23h00', 'Vendredi', '11h00 - 23h30', 'Samedi', '11h00 - 23h30', 'Dimanche', '11h00 - 23h00'];43.72678;7.18724
49;Les Terrasses;Zone Activité de la Grave;06510;CARROS;04 93 08 19 23;www.lecrystaldor.com;;;;Chef à domicile / Climatisation / Livraison de plateaux-repas / Organisation de cocktails / Terrasse ombragée / Location de salles  / Pizzas à emporter  / Restaurants avec terrasse  / Restaurants grill  / Pizzerias  / Restaurants pour réceptions, pour séminaires  / Restaurants  / Cafés, bars ;['Lundi', '10h00 - 21h00', 'Mardi', '10h00 - 21h00', 'Mercredi', '10h00 - 21h00', 'Jeudi', '10h00 - 21h00', 'Vendredi', '10h00 - 21h00', 'Samedi', '10h00 - 20h00', 'Dimanche'];43.778109;7.21014
50;McDonald's Mandelieu;Centre cial Géant Casino rte Fréjus;06210;MANDELIEU LA NAPOULE;04 92 97 88 33;www.restaurants.mcdonalds.fr;frites;4.0;;Fast Food / Facilités bébés / Les Boissons / L'Happy anniversaire / Climatisation / Burger / Wifi / L'offre Happy Meal / Commande en ligne / Les Menus / Les Desserts / Vente à emporter / Les Salades / Les Sandwichs / Hamburger / Accès handicapés / L'offre McCafé / McDrive / burger / Restauration rapide  / Restaurants ;['Lundi', '07h00 - 23h00', 'Mardi', '07h00 - 23h00', 'Mercredi', '07h00 - 23h00', 'Jeudi', '07h00 - 23h00', 'Vendredi', '07h00 - 23h00', 'Samedi', '07h00 - 23h00', 'Dimanche', '07h00 - 23h00'];43.532372;6.931847
51;La Grange;5 pl Libération;06140;TOURRETTES SUR LOUP;04 93 59 28 28;;;;;Table d'hôtes de 14 couverts / Grillades / Service wi-fi gratuit / Ecran de télévision géant / Restaurants  / Location de salles  / Gastronomie : spécialités régionales  / Restaurants pour réceptions, pour séminaires ;['Lundi', '12h00 - 14h30', '18h30 - 21h30', 'Mardi', '12h00 - 14h30', '18h30 - 21h30', 'Mercredi', '12h00 - 14h30', '18h30 - 21h30', 'Jeudi', '12h00 - 14h30', '18h30 - 21h30', 'Vendredi', '12h00 - 14h30', '18h30 - 21h30', 'Samedi', '12h00 - 14h30', '18h30 - 21h30', 'Dimanche', '12h00 - 14h30', '18h30 - 21h30'];43.716337;7.058332
52;Les Touristes;2411 rd 6007;06270;VILLENEUVE LOUBET;04 93 22 41 56;www.restaurant-lestouristes-06.com;;;;Facilités bébés / Accès aux personnes à mobilité réduite / Terrasse / Animaux acceptés / Repas de groupes / Parking / Accès wi-fi / Climatisation / Traiteurs  / Restaurants  / Restaurants avec terrasse  / Brasseries  / Caves à vin  / Bureaux de tabac  / Cafés, bars ;['Lundi', '07h00 - 19h30', 'Mardi', '07h00 - 19h30', 'Mercredi', '07h00 - 19h30', 'Jeudi', '07h00 - 19h30', 'Vendredi', '07h00 - 19h30', 'Samedi', '08h00 - 13h00', 'Dimanche'];43.628806;7.133388
53;Diwan Albacha;11 av Tourre Antibes Plaza;06600;ANTIBES;04 93 67 92 48;www.restaurant-diwan-albacha.fr;Restaurant libanais;5.0;DELICE D'AVOCAT / SALADE DIWAN / Assiette mezze : assortiments 5 entrées froides, 5 entrées chaudes, brochette poulet ,brochette kafta et riz / Assortiments de brochettes: assortiments de 5 entrées froides, kafta, chiche taouk, chawarma poulet, chawarma veau et riz / Baklawa / Glace faite maison;Restaurant Libanais / Restaurants libanais  / Restaurants ;;;
54;Pimm's;3 r République;06600;ANTIBES JUAN LES PINS;04 93 34 04 88;pimms.cabanova.com;Restaurant français;5.0;CREME BRULEE / NOUGAT GLACE AU PRALIN / SALADE DE Chèvre CHAUD / SALADE NICOISE / TAGLIATELLES à la carbonara / TAGLIATELLES à l'italienne;Brasserie / Ouvert 7j/7 / Formule de petit-déjeuner / Restaurants  / Cafés, bars ;['Lundi', ' 07h00 - 20h30', 'Mardi', '07h00 - 20h30', 'Mercredi', '07h00 - 20h30', 'Jeudi', '07h00 - 20h30', 'Vendredi', '07h00 - 20h30', 'Samedi', '07h00 - 20h30', 'Dimanche', '07h00 - 20h30'];;
55;McDonald's Antibes Ouest;32 av Cannes;06160;ANTIBES JUAN LES PINS;04 93 61 55 88;www.restaurants.mcdonalds.fr;fast food;5.0;;Burger / Commande en ligne / Wifi / Hamburger / Les Menus / L'offre Happy Meal / L'Happy anniversaire / Fast Food / Facilités bébés / Les Boissons / Les Sandwichs / Climatisation / Les Desserts / Les Salades / Vente à emporter / Accès handicapés / McDrive / L'offre McCafé / burger / Restauration rapide  / Restaurants ;['Lundi', '09h00 - 23h00', 'Mardi', '09h00 - 23h00', 'Mercredi', '09h00 - 23h00', 'Jeudi', '09h00 - 23h00', 'Vendredi', '09h00 - 23h00', 'Samedi', '09h00 - 23h00', 'Dimanche', '09h00 - 23h00'];43.574005;7.090297
56;La plage 45;45 bd Croisette;06400;CANNES;04 93 38 19 57;www.grand-hotel-cannes.com;Restaurant méditerranéen;4.0;Fines tranches de saumon fumé Bio, copeaux de légumes croquants, crème légère soja-citron / La tomate Marmande et la Mozzarella Burrata en duo, copeaux de parmesan et mesclun niçois / La grande Salade Niçoise / Steak de thon en aller-retour, moutarde savora et sésame, vapeur de légumes au gingembre / Baba et son shot de Rhum vieux / Fondant chocolat, glace m&m's;accès internet / restaurant pour réception / voiturier / Parking / Cuisine méditerranéenne / organisation d'événement / Wifi / vue sur mer / Restaurant / Bar / restaurant repas de groupe / Plage privée / Terrasse / Restaurants  / Hôtels  / Plages privées  / Hôtels 5*  / Syndics de copropriétés ;;;
57;Restaurant Le Boucanier;port Mandelieu;06210;MANDELIEU LA NAPOULE;04 93 49 80 51;www.boucanier.fr;;;Tartare de Dorade Royale au Sudachi / Marbré de foie gras de canard maison aux figues et pain d'épices / Tartare de Bœuf Charolais coupé au couteau / Côte de Cochon montagnard Pyrénéen en croûte de chorizo / Pavé de cabillaud au magret fumé, poêlée de Shitaki, purée de pois cassé / Tataki de thon mi-cuit au sésame, espuma de wasabi, salade thaï;Réception / Séminaire / Accueil de groupe / Menu enfant / repas d'entreprises / Facilités bébés / Accès aux personnes à mobilité réduite / Salon de thé / terrasse / organisation d'événement / Restaurant / Bar / Langues parlées : anglais / Formule déjeuner / repas d'affaire / Animaux acceptés;['Lundi', '08h30 - 22h30', 'Mardi', '08h30 - 22h30', 'Mercredi', '08h30 - 22h30', 'Jeudi', '08h30 - 22h30', 'Vendredi', '08h30 - 22h30', 'Samedi', '08h30 - 22h30', 'Dimanche', '08h30 - 22h30'];;
58;McDonald's Mougins;ZAC St Martin 83 rte Roquette;06250;MOUGINS;04 93 75 54 15;www.restaurants.mcdonalds.fr;fast food;1.0;;Facilités bébés / Les Sandwichs / Les Boissons / Les Desserts / Vente à emporter / Les Menus / Hamburger / Accès handicapés / Les Salades / McDrive / L'offre McCafé / Wifi / Commande en ligne / L'offre Happy Meal / L'Happy anniversaire / Climatisation / Burger / Fast Food / burger / Restauration rapide  / Restaurants ;['Lundi', '08h00 - 01h00', 'Mardi', '08h00 - 01h00', 'Mercredi', '08h00 - 01h00', 'Jeudi', '08h00 - 01h00', 'Vendredi', '08h00 - 01h00', 'Samedi', '08h00 - 01h00', 'Dimanche', '08h00 - 01h00'];43.616497;6.973478
59;Restaurant Warm'Up;5 esplanade Kennedy;06000;NICE;04 93 55 33 11;www.facebook.com/pages/Warm-Up-Restaurant/238438443308159;;;;Ouvert 7j/7 / bowling / climatisation / restaurant pour réception / karaoké / Parking / repas d'anniversaire / repas de groupe / Terrasse / Pub / soirée à thème / Restaurants  / Pubs, bars à bière ;['Lundi', '12h00 - 22h00', 'Mardi', '12h00 - 22h00', 'Mercredi', '12h00 - 22h00', 'Jeudi', '12h00 - 22h00', 'Vendredi', '12h00 - 22h00', 'Samedi', '12h00 - 22h00', 'Dimanche', '12h00 - 22h00'];;
60;Delhi Belhi;22 r Barillerie;06300;NICE;04 93 92 51 87;www.delhibelhi.com;Restaurant indien;5.0;;Restaurant indien / Plats à emporter / Terrasse / Restaurants  / Restaurants indiens ;['Lundi', '19h00 - 23h30', 'Mardi', '19h00 - 23h30', 'Mercredi', '19h00 - 23h30', 'Jeudi', '19h00 - 23h30', 'Vendredi', '19h00 - 23h30', 'Samedi', '19h00 - 23h30', 'Dimanche', '19h00 - 23h30'];43.695815;7.276393
61;McDonald's Cannes la Bocca;zone artisanale Les Tourrades;06150;CANNES;04 93 47 98 00;www.restaurants.mcdonalds.fr;fast food;1.0;;Vente à emporter / Les Menus / L'offre Happy Meal / Commande en ligne / Fast Food / Wifi / Facilités bébés / Burger / Les Desserts / Climatisation / Accès handicapés / Les Sandwichs / L'Happy anniversaire / Les Boissons / L'offre McCafé / McDrive / Hamburger / Les Salades / burger / Restauration rapide  / Restaurants ;['Lundi', '08h30 - 23h00', 'Mardi', '08h30 - 23h00', 'Mercredi', '08h30 - 23h00', 'Jeudi', '08h30 - 23h00', 'Vendredi', '08h30 - 23h00', 'Samedi', '08h30 - 23h00', 'Dimanche', '08h30 - 23h00'];43.55184;6.95618
62;McDonald's Grasse;1 av Marcel Pagnol rd pt 4 chemins;06130;GRASSE;04 93 70 17 17;www.restaurants.mcdonalds.fr;fast food;4.0;;Fast Food / Facilités bébés / Les Boissons / L'Happy anniversaire / Climatisation / Burger / Wifi / L'offre Happy Meal / Commande en ligne / Les Menus / Les Desserts / Vente à emporter / Les Salades / Les Sandwichs / Hamburger / Accès handicapés / L'offre McCafé / McDrive / burger / Restauration rapide  / Restaurants ;;;
63;McDonald's Cannes les Allées;2 r Félix Faure Les Allées;06400;CANNES;04 93 38 38 11;www.restaurants.mcdonalds.fr;fast food;1.0;;Burger / Commande en ligne / Wifi / Hamburger / Les Menus / L'offre Happy Meal / L'Happy anniversaire / Fast Food / Facilités bébés / Les Boissons / Les Sandwichs / Climatisation / Les Desserts / Les Salades / Vente à emporter / Accès handicapés / McDrive / L'offre McCafé / burger / Restauration rapide  / Restaurants ;;;
64;KFC Cannes gare;r Jean Jaurès;06400;CANNES;04 93 68 85 28;www.facebook.com;Restauration rapide;5.0;;Vegan / Poulet / Organisation d'anniversaire pour enfants / Burger / A emporter / Wrap / Salade / WIFI / Sur place / Hamburger / Poulet grillé;['Lundi', '10h00 - 23h00', 'Mardi', '10h00 - 23h00', 'Mercredi', '10h00 - 23h00', 'Jeudi', '10h00 - 23h00', 'Vendredi', '10h00 - 01h00', 'Samedi', '10h00 - 01h00', 'Dimanche', '10h00 - 23h00'];43.553941;7.01919
65;LE TIGRE;3 r Georges Clémenceau;06480;LA COLLE SUR LOUP;04 93 32 65 62;www.facebook.com/pizzerialetigre;;;;climatisation / terrasse / facilités bébés / parking / repas de groupes / animaux acceptés;['Lundi', 'Mardi', '12h00 - 15h00', '19h00 - 23h00', 'Mercredi', '12h00 - 15h00', '19h00 - 23h00', 'Jeudi', '12h00 - 15h00', '19h00 - 23h00', 'Vendredi', '12h00 - 15h00', '19h00 - 23h00', 'Samedi', '12h00 - 15h00', '19h00 - 23h00', 'Dimanche'];43.687571;7.104022
66;Pimm's;3 r République;06600;ANTIBES JUAN LES PINS;04 93 34 04 88;pimms.cabanova.com;Restaurant français;5.0;CREME BRULEE / NOUGAT GLACE AU PRALIN / SALADE DE Chèvre CHAUD / SALADE NICOISE / TAGLIATELLES à la carbonara / TAGLIATELLES à l'italienne;Brasserie / Ouvert 7j/7 / Formule de petit-déjeuner / Restaurants  / Cafés, bars ;['Lundi', '07h00 - 20h30', 'Mardi', '07h00 - 20h30', 'Mercredi', '07h00 - 20h30', 'Jeudi', '07h00 - 20h30', 'Vendredi', '07h00 - 20h30\n ', 'Samedi', '07h00 - 20h30', 'Dimanche', '07h00 - 20h30'];;
